sequence,v115@9gC8GeD8FeD8DeH8AeC8Jex6IvhFXcBOiB6jBcmBzi?BFsB,v115@9gC8GeD8FeD8DeH8AeC8Jex6IvhFXcB6jBcmBmiBTi?BFsB,v115@9gC8GeD8FeD8DeH8AeC8Jex6IvhFXcBKiBzdB+jBcm?BFsB,v115@9gC8GeD8FeD8DeH8AeC8Jex6IvhFXcB6jBFiB8nBTm?BOsB,v115@9gC8GeD8FeD8DeH8AeC8Jex6IvhFXdBTeBamBWoB0h?BFsB,v115@9gC8GeD8FeD8DeH8AeC8Jex6IvhFTeBFhB3mBCoBcn?BmrB,v115@9gC8GeD8FeD8DeH8AeC8Jex6IvhFmcBCeBFhBTjB3m?BcsB,v115@9gC8GeD8FeD8DeH8AeC8Jex6IvhFCeB/nBTjB0mBFm?BmrB
ZLSOTIJ,O,O,X,O,X,O,O,O
ZLSOTJI,O,O,X,O,X,O,O,O
ZLSOITJ,O,O,X,O,X,O,O,O
ZLSOIJT,O,O,X,O,X,X,O,O
ZLSOJTI,O,O,X,O,X,X,O,O
ZLSOJIT,O,O,X,O,X,X,O,O
ZLOTIJS,O,O,X,O,X,X,O,X
ZLOTISJ,O,O,X,O,X,X,O,X
ZLOTJIS,O,O,X,O,X,X,O,X
ZLOTJSI,O,O,X,O,X,X,O,X
ZLOTSIJ,O,O,X,O,X,X,O,X
ZLOTSJI,O,O,X,O,X,X,O,X
ZLOITJS,O,O,X,O,X,X,O,X
ZLOITSJ,O,O,X,O,X,X,O,X
ZLOIJTS,O,X,X,O,X,X,O,X
ZLOIJST,O,O,X,O,X,X,O,X
ZLOISTJ,O,O,X,O,X,O,O,O
ZLOISJT,O,O,X,O,X,X,O,O
ZLOJTIS,O,X,X,O,X,X,O,X
ZLOJTSI,O,X,X,O,X,X,O,X
ZLOJITS,O,X,X,O,X,X,O,X
ZLOJIST,O,O,X,O,X,X,O,X
ZLOJSTI,O,O,X,O,X,X,O,X
ZLOJSIT,O,O,X,O,X,X,O,X
ZLOSTIJ,O,O,X,O,X,O,O,O
ZLOSTJI,O,O,X,O,X,O,O,O
ZLOSITJ,O,O,X,O,X,O,O,O
ZLOSIJT,O,O,X,O,X,X,O,O
ZLOSJTI,O,O,X,O,X,X,O,O
ZLOSJIT,O,O,X,O,X,X,O,O
ZJTILSO,O,O,O,X,X,X,O,X
ZJTILOS,O,O,O,X,X,X,O,X
ZJTISLO,O,O,O,X,X,X,O,X
ZJTISOL,O,O,O,X,X,X,O,X
ZJTIOLS,O,O,O,X,X,X,O,X
ZJTIOSL,O,O,O,X,X,X,O,X
ZJTLISO,O,O,O,X,O,X,O,X
ZJTLIOS,O,O,O,X,O,X,O,X
ZJTLSIO,O,O,O,X,O,X,O,X
ZJTLSOI,O,O,O,X,O,X,X,X
ZJTLOIS,O,O,O,X,O,X,O,X
ZJTLOSI,O,O,O,X,O,X,O,X
ZJTSILO,O,O,O,X,X,X,O,X
ZJTSIOL,O,O,O,X,X,X,O,X
ZJTSLIO,O,O,O,X,O,X,O,X
ZJTSLOI,O,O,O,X,O,X,X,X
ZJTSOIL,O,O,O,X,X,X,O,X
ZJTSOLI,O,O,O,X,O,X,O,X
ZJTOILS,O,O,O,X,X,X,O,X
ZJTOISL,O,O,O,X,X,X,O,X
ZJTOLIS,O,O,O,X,O,X,O,X
ZJTOLSI,O,O,O,X,O,X,O,X
ZJTOSIL,O,O,O,X,X,X,O,X
ZJTOSLI,O,O,O,X,O,X,O,X
ZJITLSO,O,O,O,X,X,X,O,X
ZJITLOS,O,O,O,X,X,X,O,X
ZJITSLO,O,O,O,X,X,X,O,X
ZJITSOL,O,O,O,X,X,X,O,X
ZJITOLS,O,O,O,X,X,X,O,X
ZJITOSL,O,O,O,X,X,X,O,X
ZJILTSO,O,O,O,X,O,X,O,X
ZJILTOS,O,O,O,X,O,X,O,X
ZJILSTO,O,O,O,X,X,X,O,X
ZJILSOT,O,O,X,X,O,X,O,X
ZJILOTS,O,X,X,O,O,X,X,X
ZJILOST,O,O,X,O,O,X,X,X
ZJISTLO,O,O,O,X,X,X,O,X
ZJISTOL,O,O,O,X,X,X,O,X
ZJISLTO,O,O,O,X,X,X,O,X
ZJISLOT,O,O,X,X,X,X,O,X
ZJISOTL,O,X,O,X,X,X,O,O
ZJISOLT,O,O,X,X,X,X,O,O
ZJIOTLS,O,X,O,O,X,X,O,X
ZJIOTSL,O,X,O,O,X,X,O,X
ZJIOLTS,O,X,X,O,O,X,O,X
ZJIOLST,O,O,X,O,O,X,O,X
ZJIOSTL,O,X,O,O,X,X,O,O
ZJIOSLT,O,O,X,O,X,X,O,O
ZJLTISO,O,O,O,X,O,X,O,X
ZJLTIOS,O,O,O,X,O,X,O,X
ZJLTSIO,O,O,O,X,O,X,O,X
ZJLTSOI,O,O,O,X,O,X,X,X
ZJLTOIS,O,O,O,X,O,X,O,X
ZJLTOSI,O,O,O,X,O,X,X,X
ZJLITSO,O,O,O,X,O,X,O,X
ZJLITOS,O,O,O,X,O,X,O,X
ZJLISTO,O,O,O,X,X,X,O,X
ZJLISOT,O,O,X,X,O,X,O,X
ZJLIOTS,O,X,X,O,O,X,X,X
ZJLIOST,O,O,X,O,O,X,X,X
ZJLSTIO,O,O,O,X,X,X,O,X
ZJLSTOI,O,O,O,X,X,X,O,X
ZJLSITO,O,O,O,X,X,X,O,X
ZJLSIOT,O,O,X,X,O,X,O,X
ZJLSOTI,O,O,X,X,O,X,X,X
ZJLSOIT,O,O,X,X,O,X,O,X
ZJLOTIS,O,X,X,O,O,X,X,X
ZJLOTSI,O,X,X,O,O,X,X,X
ZJLOITS,O,X,X,O,O,X,X,X
ZJLOIST,O,O,X,O,O,X,X,X
ZJLOSTI,O,O,X,O,O,X,X,X
ZJLOSIT,O,O,X,O,O,X,X,X
ZJSTILO,O,O,O,X,X,X,O,X
ZJSTIOL,O,O,O,X,X,X,O,X
ZJSTLIO,O,O,O,X,X,X,O,X
ZJSTLOI,O,O,O,X,X,X,O,X
ZJSTOIL,O,O,O,X,X,X,O,X
ZJSTOLI,O,O,O,X,X,X,O,X
ZJSITLO,O,O,O,X,X,X,O,X
ZJSITOL,O,O,O,X,X,X,O,X
ZJSILTO,O,O,O,X,X,X,O,X
ZJSILOT,O,O,X,X,X,X,O,X
ZJSIOTL,O,X,O,X,X,X,O,O
ZJSIOLT,O,O,X,X,X,X,O,O
ZJSLTIO,O,O,O,X,X,X,O,X
ZJSLTOI,O,O,O,X,X,X,O,X
ZJSLITO,O,O,O,X,X,X,O,X
ZJSLIOT,O,O,X,X,O,X,O,X
ZJSLOTI,O,O,X,X,O,X,O,X
ZJSLOIT,O,O,X,X,O,X,O,X
ZJSOTIL,O,X,O,X,X,X,O,O
ZJSOTLI,O,X,O,X,X,X,O,O
ZJSOITL,O,X,O,X,X,X,O,O
ZJSOILT,O,O,X,X,X,X,O,O
ZJSOLTI,O,O,X,X,O,X,O,O
ZJSOLIT,O,O,X,X,O,X,O,O
ZJOTILS,O,X,O,O,X,X,O,X
ZJOTISL,O,X,O,O,X,X,O,X
ZJOTLIS,O,X,O,O,O,X,O,X
ZJOTLSI,O,X,O,O,O,X,O,X
ZJOTSIL,O,X,O,O,X,X,O,X
ZJOTSLI,O,X,O,O,O,X,O,X
ZJOITLS,O,X,O,O,X,X,O,X
ZJOITSL,O,X,O,O,X,X,O,X
ZJOILTS,O,X,X,O,O,X,O,X
ZJOILST,O,O,X,O,O,X,O,X
ZJOISTL,O,X,O,O,X,X,O,O
ZJOISLT,O,O,X,O,X,X,O,O
ZJOLTIS,O,X,X,O,O,X,O,X
ZJOLTSI,O,X,X,O,O,X,O,X
ZJOLITS,O,X,X,O,O,X,O,X
ZJOLIST,O,O,X,O,O,X,O,X
ZJOLSTI,O,O,X,O,O,X,O,X
ZJOLSIT,O,O,X,O,O,X,O,X
ZJOSTIL,O,X,O,O,X,X,O,O
ZJOSTLI,O,X,O,O,X,X,O,O
ZJOSITL,O,X,O,O,X,X,O,O
ZJOSILT,O,O,X,O,X,X,O,O
ZJOSLTI,O,O,X,O,O,X,O,O
ZJOSLIT,O,O,X,O,O,X,O,O
ZSTILJO,O,O,O,X,X,O,O,X
ZSTILOJ,O,O,O,X,X,O,O,X
ZSTIJLO,O,O,O,X,X,X,O,X
ZSTIJOL,O,O,O,X,X,X,O,X
ZSTIOLJ,O,O,O,X,X,X,O,O
ZSTIOJL,O,O,O,X,X,X,O,O
ZSTLIJO,O,O,O,X,X,O,O,X
ZSTLIOJ,O,O,O,X,X,O,O,X
ZSTLJIO,O,O,O,X,X,O,O,X
ZSTLJOI,O,O,O,X,X,O,O,X
ZSTLOIJ,O,O,O,X,X,O,O,X
ZSTLOJI,O,O,O,X,X,O,O,X
ZSTJILO,O,O,O,X,X,X,O,X
ZSTJIOL,O,O,O,X,X,X,O,X
ZSTJLIO,O,O,O,X,X,X,O,X
ZSTJLOI,O,O,O,X,X,X,O,X
ZSTJOIL,O,O,O,X,X,X,O,X
ZSTJOLI,O,O,O,X,X,X,O,X
ZSTOILJ,O,O,O,X,X,X,O,O
ZSTOIJL,O,O,O,X,X,X,O,O
ZSTOLIJ,O,O,O,X,X,X,O,O
ZSTOLJI,O,O,O,X,X,X,O,O
ZSTOJIL,O,O,O,X,X,X,O,O
ZSTOJLI,O,O,O,X,X,X,O,O
ZSITLJO,O,O,O,X,X,O,O,X
ZSITLOJ,O,O,O,X,X,O,O,X
ZSITJLO,O,O,O,X,X,X,O,X
ZSITJOL,O,O,O,X,X,X,O,X
ZSITOLJ,O,O,O,X,X,X,O,O
ZSITOJL,O,O,O,X,X,X,O,O
ZSILTJO,O,O,O,X,X,O,O,X
ZSILTOJ,O,O,O,X,X,O,O,X
ZSILJTO,O,O,O,X,X,X,O,X
ZSILJOT,O,O,X,X,X,X,O,X
ZSILOTJ,O,O,X,O,X,O,O,O
ZSILOJT,O,O,X,O,X,X,O,O
ZSIJTLO,O,O,O,X,X,X,O,X
ZSIJTOL,O,O,O,X,X,X,O,X
ZSIJLTO,O,O,O,X,X,X,O,X
ZSIJLOT,O,O,X,X,X,X,O,X
ZSIJOTL,O,X,O,X,X,X,O,O
ZSIJOLT,O,O,X,X,X,X,O,O
ZSIOTLJ,O,O,O,O,X,X,O,O
ZSIOTJL,O,O,O,O,X,X,O,O
ZSIOLTJ,O,O,X,O,X,X,O,O
ZSIOLJT,O,O,X,O,X,X,O,O
ZSIOJTL,O,X,O,O,X,X,O,O
ZSIOJLT,O,O,X,O,X,X,O,O
ZSLTIJO,O,O,O,X,X,O,O,X
ZSLTIOJ,O,O,O,X,X,O,O,X
ZSLTJIO,O,O,O,X,X,O,O,X
ZSLTJOI,O,O,O,X,X,O,O,X
ZSLTOIJ,O,O,O,X,X,O,O,X
ZSLTOJI,O,O,O,X,X,O,O,X
ZSLITJO,O,O,O,X,X,O,O,X
ZSLITOJ,O,O,O,X,X,O,O,X
ZSLIJTO,O,O,O,X,X,X,O,X
ZSLIJOT,O,O,X,X,X,X,O,X
ZSLIOTJ,O,O,X,O,X,O,O,O
ZSLIOJT,O,O,X,O,X,X,O,O
ZSLJTIO,O,O,O,X,X,X,O,X
ZSLJTOI,O,O,O,X,X,X,O,X
ZSLJITO,O,O,O,X,X,X,O,X
ZSLJIOT,O,O,X,X,X,X,O,X
ZSLJOTI,O,O,X,X,X,X,O,X
ZSLJOIT,O,O,X,X,X,X,O,X
ZSLOTIJ,O,O,X,O,X,O,O,O
ZSLOTJI,O,O,X,O,X,O,O,O
ZSLOITJ,O,O,X,O,X,O,O,O
ZSLOIJT,O,O,X,O,X,X,O,O
ZSLOJTI,O,O,X,O,X,X,O,O
ZSLOJIT,O,O,X,O,X,X,O,O
ZSJTILO,O,O,O,X,X,X,O,X
ZSJTIOL,O,O,O,X,X,X,O,X
ZSJTLIO,O,O,O,X,X,X,O,X
ZSJTLOI,O,O,O,X,X,X,O,X
ZSJTOIL,O,O,O,X,X,X,O,X
ZSJTOLI,O,O,O,X,X,X,O,X
ZSJITLO,O,O,O,X,X,X,O,X
ZSJITOL,O,O,O,X,X,X,O,X
ZSJILTO,O,O,O,X,X,X,O,X
ZSJILOT,O,O,X,X,X,X,O,X
ZSJIOTL,O,X,O,X,X,X,O,O
ZSJIOLT,O,O,X,X,X,X,O,O
ZSJLTIO,O,O,O,X,X,X,O,X
ZSJLTOI,O,O,O,X,X,X,O,X
ZSJLITO,O,O,O,X,X,X,O,X
ZSJLIOT,O,O,X,X,X,X,O,X
ZSJLOTI,O,O,X,X,X,X,O,X
ZSJLOIT,O,O,X,X,X,X,O,X
ZSJOTIL,O,X,O,X,X,X,O,O
ZSJOTLI,O,X,O,X,X,X,O,O
ZSJOITL,O,X,O,X,X,X,O,O
ZSJOILT,O,O,X,X,X,X,O,O
ZSJOLTI,O,O,X,X,X,X,O,O
ZSJOLIT,O,O,X,X,X,X,O,O
ZSOTILJ,O,O,O,O,X,X,O,O
ZSOTIJL,O,O,O,O,X,X,O,O
ZSOTLIJ,O,O,O,O,X,X,O,O
ZSOTLJI,O,O,O,O,X,X,O,O
ZSOTJIL,O,O,O,O,X,X,O,O
ZSOTJLI,O,O,O,O,X,X,O,O
ZSOITLJ,O,O,O,O,X,X,O,O
ZSOITJL,O,O,O,O,X,X,O,O
ZSOILTJ,O,O,X,O,X,X,O,O
ZSOILJT,O,O,X,O,X,X,O,O
ZSOIJTL,O,X,O,O,X,X,O,O
ZSOIJLT,O,O,X,O,X,X,O,O
ZSOLTIJ,O,O,X,O,X,X,O,O
ZSOLTJI,O,O,X,O,X,X,O,O
ZSOLITJ,O,O,X,O,X,X,O,O
ZSOLIJT,O,O,X,O,X,X,O,O
ZSOLJTI,O,O,X,O,X,X,O,O
ZSOLJIT,O,O,X,O,X,X,O,O
ZSOJTIL,O,X,O,O,X,X,O,O
ZSOJTLI,O,X,O,O,X,X,O,O
ZSOJITL,O,X,O,O,X,X,O,O
ZSOJILT,O,O,X,O,X,X,O,O
ZSOJLTI,O,O,X,O,X,X,O,O
ZSOJLIT,O,O,X,O,X,X,O,O
ZOTILJS,O,O,O,O,X,X,O,X
ZOTILSJ,O,O,O,O,X,X,O,X
ZOTIJLS,O,O,O,O,X,X,O,X
ZOTIJSL,O,O,O,O,X,X,O,X
ZOTISLJ,O,O,O,O,X,X,O,O
ZOTISJL,O,O,O,O,X,X,O,O
ZOTLIJS,O,O,O,O,X,X,O,X
ZOTLISJ,O,O,O,O,X,X,O,X
ZOTLJIS,O,O,O,O,X,X,O,X
ZOTLJSI,O,O,O,O,X,X,O,X
ZOTLSIJ,O,O,O,O,X,X,O,X
ZOTLSJI,O,O,O,O,X,X,O,X
ZOTJILS,O,O,O,O,X,X,O,X
ZOTJISL,O,O,O,O,X,X,O,X
ZOTJLIS,O,O,O,O,X,X,O,X
ZOTJLSI,O,O,O,O,X,X,O,X
ZOTJSIL,O,O,O,O,X,X,O,X
ZOTJSLI,O,O,O,O,X,X,O,X
ZOTSILJ,O,O,O,O,X,X,O,O
ZOTSIJL,O,O,O,O,X,X,O,O
ZOTSLIJ,O,O,O,O,X,X,O,O
ZOTSLJI,O,O,O,O,X,X,O,O
ZOTSJIL,O,O,O,O,X,X,O,O
ZOTSJLI,O,O,O,O,X,X,O,O
ZOITLJS,O,O,O,O,X,X,O,X
ZOITLSJ,O,O,O,O,X,X,O,X
ZOITJLS,O,O,O,O,X,X,O,X
ZOITJSL,O,O,O,O,X,X,O,X
ZOITSLJ,O,O,O,O,X,X,O,O
ZOITSJL,O,O,O,O,X,X,O,O
ZOILTJS,O,O,X,O,X,X,O,X
ZOILTSJ,O,O,X,O,X,X,O,X
ZOILJTS,O,X,X,O,X,X,O,X
ZOILJST,O,O,X,O,X,X,O,X
ZOILSTJ,O,O,X,O,X,X,O,O
ZOILSJT,O,O,X,O,X,X,O,O
ZOIJTLS,O,X,O,O,X,X,O,X
ZOIJTSL,O,X,O,O,X,X,O,X
ZOIJLTS,O,X,X,O,X,X,O,X
ZOIJLST,O,O,X,O,X,X,O,X
ZOIJSTL,O,X,O,O,X,X,O,O
ZOIJSLT,O,O,X,O,X,X,O,O
ZOISTLJ,O,O,O,O,X,X,O,O
ZOISTJL,O,O,O,O,X,X,O,O
ZOISLTJ,O,O,X,O,X,X,O,O
ZOISLJT,O,O,X,O,X,X,O,O
ZOISJTL,O,X,O,O,X,X,O,O
ZOISJLT,O,O,X,O,X,X,O,O
ZOLTIJS,O,O,X,O,X,X,O,X
ZOLTISJ,O,O,X,O,X,X,O,X
ZOLTJIS,O,O,X,O,X,X,O,X
ZOLTJSI,O,O,X,O,X,X,O,X
ZOLTSIJ,O,O,X,O,X,X,O,X
ZOLTSJI,O,O,X,O,X,X,O,X
ZOLITJS,O,O,X,O,X,X,O,X
ZOLITSJ,O,O,X,O,X,X,O,X
ZOLIJTS,O,X,X,O,X,X,O,X
ZOLIJST,O,O,X,O,X,X,O,X
ZOLISTJ,O,O,X,O,X,X,O,O
ZOLISJT,O,O,X,O,X,X,O,O
ZOLJTIS,O,X,X,O,X,X,O,X
ZOLJTSI,O,X,X,O,X,X,O,X
ZOLJITS,O,X,X,O,X,X,O,X
ZOLJIST,O,O,X,O,X,X,O,X
ZOLJSTI,O,O,X,O,X,X,O,X
ZOLJSIT,O,O,X,O,X,X,O,X
ZOLSTIJ,O,O,X,O,X,X,O,O
ZOLSTJI,O,O,X,O,X,X,O,O
ZOLSITJ,O,O,X,O,X,X,O,O
ZOLSIJT,O,O,X,O,X,X,O,O
ZOLSJTI,O,O,X,O,X,X,O,O
ZOLSJIT,O,O,X,O,X,X,O,O
ZOJTILS,O,X,O,O,X,X,O,X
ZOJTISL,O,X,O,O,X,X,O,X
ZOJTLIS,O,X,O,O,X,X,O,X
ZOJTLSI,O,X,O,O,X,X,O,X
ZOJTSIL,O,X,O,O,X,X,O,X
ZOJTSLI,O,X,O,O,X,X,O,X
ZOJITLS,O,X,O,O,X,X,O,X
ZOJITSL,O,X,O,O,X,X,O,X
ZOJILTS,O,X,X,O,X,X,O,X
ZOJILST,O,O,X,O,X,X,O,X
ZOJISTL,O,X,O,O,X,X,O,O
ZOJISLT,O,O,X,O,X,X,O,O
ZOJLTIS,O,X,X,O,X,X,O,X
ZOJLTSI,O,X,X,O,X,X,O,X
ZOJLITS,O,X,X,O,X,X,O,X
ZOJLIST,O,O,X,O,X,X,O,X
ZOJLSTI,O,O,X,O,X,X,O,X
ZOJLSIT,O,O,X,O,X,X,O,X
ZOJSTIL,O,X,O,O,X,X,O,O
ZOJSTLI,O,X,O,O,X,X,O,O
ZOJSITL,O,X,O,O,X,X,O,O
ZOJSILT,O,O,X,O,X,X,O,O
ZOJSLTI,O,O,X,O,X,X,O,O
ZOJSLIT,O,O,X,O,X,X,O,O
ZOSTILJ,O,O,O,O,X,X,O,O
ZOSTIJL,O,O,O,O,X,X,O,O
ZOSTLIJ,O,O,O,O,X,X,O,O
ZOSTLJI,O,O,O,O,X,X,O,O
ZOSTJIL,O,O,O,O,X,X,O,O
ZOSTJLI,O,O,O,O,X,X,O,O
ZOSITLJ,O,O,O,O,X,X,O,O
ZOSITJL,O,O,O,O,X,X,O,O
ZOSILTJ,O,O,X,O,X,X,O,O
ZOSILJT,O,O,X,O,X,X,O,O
ZOSIJTL,O,X,O,O,X,X,O,O
ZOSIJLT,O,O,X,O,X,X,O,O
ZOSLTIJ,O,O,X,O,X,X,O,O
ZOSLTJI,O,O,X,O,X,X,O,O
ZOSLITJ,O,O,X,O,X,X,O,O
ZOSLIJT,O,O,X,O,X,X,O,O
ZOSLJTI,O,O,X,O,X,X,O,O
ZOSLJIT,O,O,X,O,X,X,O,O
ZOSJTIL,O,X,O,O,X,X,O,O
ZOSJTLI,O,X,O,O,X,X,O,O
ZOSJITL,O,X,O,O,X,X,O,O
ZOSJILT,O,O,X,O,X,X,O,O
ZOSJLTI,O,O,X,O,X,X,O,O
ZOSJLIT,O,O,X,O,X,X,O,O
OTILJSZ,O,X,O,X,X,X,O,X
OTILJZS,O,O,O,X,X,X,O,X
OTILSJZ,O,X,X,X,X,X,O,X
OTILSZJ,O,X,X,O,X,X,O,O
OTILZJS,O,O,O,O,X,X,O,X
OTILZSJ,O,O,O,O,X,X,O,X
OTIJLSZ,O,X,O,X,X,X,O,X
OTIJLZS,O,O,O,X,X,X,O,X
OTIJSLZ,O,X,O,X,X,X,O,X
OTIJSZL,O,X,O,X,X,X,O,X
OTIJZLS,O,O,O,X,X,X,O,X
OTIJZSL,O,O,O,X,X,X,O,X
OTISLJZ,O,X,X,X,X,O,O,X
OTISLZJ,O,X,X,O,X,O,O,O
OTISJLZ,O,X,X,X,X,X,O,X
OTISJZL,O,X,X,X,X,X,O,X
OTISZLJ,O,X,X,O,X,X,O,O
OTISZJL,O,X,X,O,X,X,O,O
OTIZLJS,O,O,O,O,X,X,O,X
OTIZLSJ,O,O,O,O,X,X,O,X
OTIZJLS,O,O,O,O,X,X,O,X
OTIZJSL,O,O,O,O,X,X,O,X
OTIZSLJ,O,O,O,O,X,X,O,O
OTIZSJL,O,O,O,O,X,X,O,O
OTLIJSZ,O,X,O,X,O,X,O,X
OTLIJZS,O,O,O,X,O,X,O,X
OTLISJZ,O,X,X,X,X,X,O,X
OTLISZJ,O,X,X,O,X,X,O,O
OTLIZJS,O,O,O,O,X,X,O,X
OTLIZSJ,O,O,O,O,X,X,O,X
OTLJISZ,O,X,O,X,O,X,O,X
OTLJIZS,O,O,O,X,O,X,O,X
OTLJSIZ,O,X,O,X,O,X,O,X
OTLJSZI,O,X,O,X,O,X,X,X
OTLJZIS,O,O,O,X,O,X,O,X
OTLJZSI,O,O,O,X,O,X,X,X
OTLSIJZ,O,X,X,X,X,X,O,X
OTLSIZJ,O,X,X,O,X,X,O,O
OTLSJIZ,O,X,X,X,X,X,O,X
OTLSJZI,O,X,X,X,X,X,X,X
OTLSZIJ,O,X,X,O,X,X,O,O
OTLSZJI,O,X,X,O,X,X,O,O
OTLZIJS,O,O,O,O,X,X,O,X
OTLZISJ,O,O,O,O,X,X,O,X
OTLZJIS,O,O,O,O,X,X,O,X
OTLZJSI,O,O,O,O,X,X,O,X
OTLZSIJ,O,O,O,O,X,X,O,X
OTLZSJI,O,O,O,O,X,X,O,X
OTJILSZ,O,X,O,X,O,X,O,X
OTJILZS,O,O,O,X,O,X,O,X
OTJISLZ,O,X,O,X,O,X,O,X
OTJISZL,O,X,O,X,X,X,O,X
OTJIZLS,O,O,O,X,X,X,O,X
OTJIZSL,O,O,O,X,X,X,O,X
OTJLISZ,O,X,O,X,O,X,O,X
OTJLIZS,O,O,O,X,O,X,O,X
OTJLSIZ,O,X,O,X,O,X,O,X
OTJLSZI,O,X,O,X,O,X,X,X
OTJLZIS,O,O,O,X,O,X,O,X
OTJLZSI,O,O,O,X,O,X,X,X
OTJSILZ,O,X,O,X,O,X,O,X
OTJSIZL,O,X,O,X,X,X,O,X
OTJSLIZ,O,X,O,X,O,X,O,X
OTJSLZI,O,X,O,X,O,X,X,X
OTJSZIL,O,X,O,X,X,X,O,X
OTJSZLI,O,X,O,X,O,X,O,X
OTJZILS,O,O,O,X,X,X,O,X
OTJZISL,O,O,O,X,X,X,O,X
OTJZLIS,O,O,O,X,O,X,O,X
OTJZLSI,O,O,O,X,O,X,O,X
OTJZSIL,O,O,O,X,X,X,O,X
OTJZSLI,O,O,O,X,O,X,O,X
OTSILJZ,O,X,X,X,X,O,O,X
OTSILZJ,O,X,X,O,X,O,O,O
OTSIJLZ,O,X,X,X,X,X,O,X
OTSIJZL,O,X,X,X,X,X,O,X
OTSIZLJ,O,X,X,O,X,X,O,O
OTSIZJL,O,X,X,O,X,X,O,O
OTSLIJZ,O,X,X,X,X,O,O,X
OTSLIZJ,O,X,X,O,X,O,O,O
OTSLJIZ,O,X,X,X,X,O,O,X
OTSLJZI,O,X,X,X,X,O,X,X
OTSLZIJ,O,X,X,O,X,O,O,O
OTSLZJI,O,X,X,O,X,O,O,O
OTSJILZ,O,X,X,X,X,X,O,X
OTSJIZL,O,X,X,X,X,X,O,X
OTSJLIZ,O,X,X,X,X,X,O,X
OTSJLZI,O,X,X,X,X,X,X,X
OTSJZIL,O,X,X,X,X,X,O,X
OTSJZLI,O,X,X,X,X,X,O,X
OTSZILJ,O,X,X,O,X,X,O,O
OTSZIJL,O,X,X,O,X,X,O,O
OTSZLIJ,O,X,X,O,X,X,O,O
OTSZLJI,O,X,X,O,X,X,O,O
OTSZJIL,O,X,X,O,X,X,O,O
OTSZJLI,O,X,X,O,X,X,O,O
OTZILJS,O,O,O,O,X,X,O,X
OTZILSJ,O,O,O,O,X,X,O,X
OTZIJLS,O,O,O,O,X,X,O,X
OTZIJSL,O,O,O,O,X,X,O,X
OTZISLJ,O,O,O,O,X,X,O,O
OTZISJL,O,O,O,O,X,X,O,O
OTZLIJS,O,O,O,O,X,X,O,X
OTZLISJ,O,O,O,O,X,X,O,X
OTZLJIS,O,O,O,O,X,X,O,X
OTZLJSI,O,O,O,O,X,X,O,X
OTZLSIJ,O,O,O,O,X,X,O,X
OTZLSJI,O,O,O,O,X,X,O,X
OTZJILS,O,O,O,O,X,X,O,X
OTZJISL,O,O,O,O,X,X,O,X
OTZJLIS,O,O,O,O,X,X,O,X
OTZJLSI,O,O,O,O,X,X,O,X
OTZJSIL,O,O,O,O,X,X,O,X
OTZJSLI,O,O,O,O,X,X,O,X
OTZSILJ,O,O,O,O,X,X,O,O
OTZSIJL,O,O,O,O,X,X,O,O
OTZSLIJ,O,O,O,O,X,X,O,O
OTZSLJI,O,O,O,O,X,X,O,O
OTZSJIL,O,O,O,O,X,X,O,O
OTZSJLI,O,O,O,O,X,X,O,O
OITLJSZ,O,X,O,X,X,X,O,X
OITLJZS,O,O,O,X,X,X,O,X
OITLSJZ,O,X,X,X,X,X,O,X
OITLSZJ,O,X,X,O,X,X,O,O
OITLZJS,O,O,O,O,X,X,O,X
OITLZSJ,O,O,O,O,X,X,O,X
OITJLSZ,O,X,O,X,X,X,O,X
OITJLZS,O,O,O,X,X,X,O,X
OITJSLZ,O,X,O,X,X,X,O,X
OITJSZL,O,X,O,X,X,X,O,X
OITJZLS,O,O,O,X,X,X,O,X
OITJZSL,O,O,O,X,X,X,O,X
OITSLJZ,O,X,X,X,X,O,O,X
OITSLZJ,O,X,X,O,X,O,O,O
OITSJLZ,O,X,X,X,X,X,O,X
OITSJZL,O,X,X,X,X,X,O,X
OITSZLJ,O,X,X,O,X,X,O,O
OITSZJL,O,X,X,O,X,X,O,O
OITZLJS,O,O,O,O,X,X,O,X
OITZLSJ,O,O,O,O,X,X,O,X
OITZJLS,O,O,O,O,X,X,O,X
OITZJSL,O,O,O,O,X,X,O,X
OITZSLJ,O,O,O,O,X,X,O,O
OITZSJL,O,O,O,O,X,X,O,O
OILTJSZ,O,X,X,X,O,X,O,X
OILTJZS,O,O,X,X,O,X,O,X
OILTSJZ,O,X,X,X,X,O,O,X
OILTSZJ,O,X,X,O,X,O,O,O
OILTZJS,O,O,X,O,X,X,O,X
OILTZSJ,O,O,X,O,X,X,O,X
OILJTSZ,O,X,X,X,O,X,O,X
OILJTZS,O,O,X,X,O,X,O,X
OILJSTZ,O,X,X,X,O,O,X,X
OILJSZT,O,X,X,O,O,X,X,O
OILJZTS,O,X,X,O,O,X,O,X
OILJZST,O,O,X,O,O,X,O,X
OILSTJZ,O,X,X,X,X,O,O,X
OILSTZJ,O,X,X,O,X,O,O,O
OILSJTZ,O,X,X,X,X,O,X,X
OILSJZT,O,X,X,O,X,X,X,O
OILSZTJ,O,O,X,O,X,O,O,O
OILSZJT,O,O,X,O,X,X,O,O
OILZTJS,O,O,X,O,X,X,O,X
OILZTSJ,O,O,X,O,X,X,O,X
