sequence,v115@FhC8EeF8CeG8BeF8Jei6IvhFzbBWiBxdBFlBXmBUqB,v115@FhC8EeF8CeG8BeF8Je2/IvhFRbBzcBCeBUlBFmB3qB,v115@FhC8EeF8CeG8BeF8JeT6IvhFibBWiBxdBUlBFmB3qB,v115@FhC8EeF8CeG8BeF8Je2/IvhFRbBzcBCeBUhBFlB3qB,v115@FhC8EeF8CeG8BeF8JeT6IvhFXcBxdBCiBFlB8qBOqB,v115@FhC8EeF8CeG8BeF8JeT6IvhFxbB8hBCeBmgBFlB3qB,v115@FhC8EeF8CeG8BeF8JeT6IvhFibBWiBxdBUhBFlB3qB
ZOSLTIJ,X,O,O,O,O,O,O
ZOSLTJI,X,O,O,O,O,O,O
ZOSLITJ,X,X,X,O,O,O,O
ZOSLIJT,X,X,O,O,X,O,O
ZOSLJTI,X,O,X,O,X,O,O
ZOSLJIT,X,O,O,O,X,O,O
ZOSJTIL,X,O,O,O,X,O,O
ZOSJTLI,X,O,O,O,X,O,O
ZOSJITL,X,X,O,O,X,O,O
ZOSJILT,X,O,O,O,X,O,O
ZOSJLTI,X,O,X,O,X,O,O
ZOSJLIT,X,O,O,O,X,O,O
OTILJSZ,O,X,X,O,X,X,O
OTILJZS,X,X,O,O,X,O,O
OTILSJZ,O,X,X,X,X,X,O
OTILSZJ,O,X,X,X,X,X,X
OTILZJS,X,O,O,X,O,O,O
OTILZSJ,X,O,O,X,O,O,O
OTIJLSZ,O,X,X,O,X,X,O
OTIJLZS,X,X,O,O,X,O,O
OTIJSLZ,O,X,X,O,X,X,O
OTIJSZL,O,X,O,X,X,X,O
OTIJZLS,X,X,O,O,X,O,O
OTIJZSL,X,X,O,O,X,O,O
OTISLJZ,O,X,X,X,X,X,O
OTISLZJ,O,X,X,X,X,X,O
OTISJLZ,O,X,X,X,X,X,O
OTISJZL,O,X,O,X,X,X,O
OTISZLJ,O,X,O,X,X,X,O
OTISZJL,O,X,O,X,X,X,O
OTIZLJS,X,O,O,X,O,O,O
OTIZLSJ,X,O,O,X,O,O,O
OTIZJLS,X,O,O,X,O,O,O
OTIZJSL,X,O,O,X,X,O,O
OTIZSLJ,X,O,O,X,O,O,O
OTIZSJL,X,O,O,X,X,X,O
OTLIJSZ,O,X,X,O,X,X,O
OTLIJZS,X,X,O,O,X,O,O
OTLISJZ,O,X,X,X,X,X,O
OTLISZJ,O,X,X,X,X,X,X
OTLIZJS,X,O,O,X,O,O,O
OTLIZSJ,X,O,O,X,O,O,O
OTLJISZ,O,X,X,O,X,X,O
OTLJIZS,X,O,O,O,X,O,O
OTLJSIZ,O,X,X,O,X,X,O
OTLJSZI,O,X,X,O,X,O,X
OTLJZIS,X,O,O,O,X,O,O
OTLJZSI,X,O,O,O,X,O,O
OTLSIJZ,O,X,X,O,X,O,O
OTLSIZJ,O,X,X,X,X,O,X
OTLSJIZ,O,X,X,O,X,O,O
OTLSJZI,O,X,X,O,X,O,X
OTLSZIJ,O,O,X,O,X,O,O
OTLSZJI,O,O,X,O,X,O,O
OTLZIJS,X,O,O,O,O,O,O
OTLZISJ,X,O,O,O,O,O,O
OTLZJIS,X,O,O,O,O,O,O
OTLZJSI,X,O,O,O,O,O,O
OTLZSIJ,X,O,O,O,O,O,O
OTLZSJI,X,O,O,O,O,O,O
OTJILSZ,O,X,X,O,X,X,O
OTJILZS,X,O,O,O,X,O,O
OTJISLZ,O,X,X,O,X,X,O
OTJISZL,O,X,O,X,X,X,O
OTJIZLS,X,X,O,O,X,O,O
OTJIZSL,X,X,O,O,X,O,O
OTJLISZ,O,X,X,O,X,X,O
OTJLIZS,X,O,O,O,X,O,O
OTJLSIZ,O,X,X,O,X,X,O
OTJLSZI,O,X,X,O,X,O,X
OTJLZIS,X,O,O,O,X,O,O
OTJLZSI,X,O,O,O,X,O,O
OTJSILZ,O,X,X,O,X,X,O
OTJSIZL,O,X,O,O,X,X,O
OTJSLIZ,O,X,X,O,X,X,O
OTJSLZI,O,X,X,O,X,O,O
OTJSZIL,O,X,O,O,X,O,O
OTJSZLI,O,X,O,O,X,O,O
OTJZILS,X,O,O,O,X,O,O
OTJZISL,X,O,O,O,X,O,O
OTJZLIS,X,O,O,O,X,O,O
OTJZLSI,X,O,O,O,X,O,O
OTJZSIL,X,O,O,O,X,O,O
OTJZSLI,X,O,O,O,X,O,O
OTSILJZ,O,X,X,O,X,O,O
OTSILZJ,O,X,X,X,X,O,O
OTSIJLZ,O,X,X,O,X,O,O
OTSIJZL,O,X,O,O,X,O,O
OTSIZLJ,O,X,O,X,X,O,O
OTSIZJL,O,X,O,X,X,O,O
OTSLIJZ,O,X,X,O,X,O,O
OTSLIZJ,O,X,X,X,X,O,O
OTSLJIZ,O,X,X,O,X,O,O
OTSLJZI,O,X,X,O,X,O,O
OTSLZIJ,O,O,X,O,X,O,O
OTSLZJI,O,O,X,O,X,O,O
OTSJILZ,O,X,X,O,X,O,O
OTSJIZL,O,X,O,O,X,O,O
OTSJLIZ,O,X,X,O,X,O,O
OTSJLZI,O,X,X,O,X,O,O
OTSJZIL,O,X,O,O,X,O,O
OTSJZLI,O,X,O,O,X,O,O
OTSZILJ,O,O,O,O,X,O,O
OTSZIJL,O,O,O,O,X,O,O
OTSZLIJ,O,O,O,O,X,O,O
OTSZLJI,O,O,O,O,X,O,O
OTSZJIL,O,O,O,O,X,O,O
OTSZJLI,O,O,O,O,X,O,O
OTZILJS,X,O,O,O,O,O,O
OTZILSJ,X,O,O,O,O,O,O
OTZIJLS,X,O,O,O,O,O,O
OTZIJSL,X,O,O,O,X,O,O
OTZISLJ,X,O,O,O,O,O,O
OTZISJL,X,O,O,O,X,X,O
OTZLIJS,X,O,O,O,O,O,O
OTZLISJ,X,O,O,O,O,O,O
OTZLJIS,X,O,O,O,O,O,O
OTZLJSI,X,O,O,O,O,O,O
OTZLSIJ,X,O,O,O,O,O,O
OTZLSJI,X,O,O,O,O,O,O
OTZJILS,X,O,O,O,O,O,O
OTZJISL,X,O,O,O,X,O,O
OTZJLIS,X,O,O,O,O,O,O
OTZJLSI,X,O,O,O,O,O,O
OTZJSIL,X,O,O,O,X,O,O
OTZJSLI,X,O,O,O,X,O,O
OTZSILJ,X,O,O,O,O,O,O
OTZSIJL,X,O,O,O,X,O,O
OTZSLIJ,X,O,O,O,O,O,O
OTZSLJI,X,O,O,O,O,O,O
OTZSJIL,X,O,O,O,X,O,O
OTZSJLI,X,O,O,O,X,O,O
OITLJSZ,O,X,X,O,X,X,O
OITLJZS,X,X,O,O,X,O,O
OITLSJZ,O,X,X,X,X,X,O
OITLSZJ,O,X,X,X,X,X,X
OITLZJS,X,O,O,X,O,O,O
OITLZSJ,X,O,O,X,O,O,O
OITJLSZ,O,X,X,O,X,X,O
OITJLZS,X,X,O,O,X,O,O
OITJSLZ,O,X,X,O,X,X,O
OITJSZL,O,X,O,X,X,X,O
OITJZLS,X,X,O,O,X,O,O
OITJZSL,X,X,O,O,X,O,O
OITSLJZ,O,X,X,X,X,X,O
OITSLZJ,O,X,X,X,X,X,O
OITSJLZ,O,X,X,X,X,X,O
OITSJZL,O,X,O,X,X,X,O
OITSZLJ,O,X,O,X,X,X,O
OITSZJL,O,X,O,X,X,X,O
OITZLJS,X,O,O,X,O,O,O
OITZLSJ,X,O,O,X,O,O,O
OITZJLS,X,O,O,X,O,O,O
OITZJSL,X,O,O,X,X,O,O
OITZSLJ,X,O,O,X,O,O,O
OITZSJL,X,O,O,X,X,X,O
OILTJSZ,O,X,X,O,X,X,O
OILTJZS,X,X,O,O,X,O,O
OILTSJZ,O,X,X,X,X,X,O
OILTSZJ,O,X,X,X,X,X,X
OILTZJS,X,O,O,X,O,O,O
OILTZSJ,X,O,O,X,O,O,O
OILJTSZ,O,X,X,O,X,X,O
OILJTZS,X,O,O,O,X,X,O
OILJSTZ,O,X,X,O,X,X,O
OILJSZT,O,O,X,O,X,X,O
OILJZTS,X,O,O,O,O,X,O
OILJZST,X,O,O,O,X,X,O
OILSTJZ,O,X,X,O,X,O,O
OILSTZJ,O,X,X,X,X,O,O
OILSJTZ,O,X,X,O,X,X,O
OILSJZT,O,X,X,O,X,O,O
OILSZTJ,X,X,X,O,O,O,O
OILSZJT,O,X,X,O,X,O,O
OILZTJS,X,O,O,O,O,O,O
OILZTSJ,X,O,O,O,O,O,X
OILZJTS,X,O,O,O,O,O,O
OILZJST,X,O,O,O,X,O,O
OILZSTJ,X,X,X,O,O,O,X
OILZSJT,X,X,O,O,X,O,O
OIJTLSZ,O,X,X,O,X,X,O
OIJTLZS,X,O,O,O,X,X,O
OIJTSLZ,O,X,X,O,X,X,O
OIJTSZL,O,X,O,X,X,X,O
OIJTZLS,X,X,O,O,X,X,O
OIJTZSL,X,X,O,O,X,X,O
OIJLTSZ,O,X,X,O,X,X,O
OIJLTZS,X,O,O,O,X,X,O
OIJLSTZ,O,X,X,O,X,X,O
OIJLSZT,O,O,X,O,X,X,O
OIJLZTS,X,O,O,O,O,X,O
OIJLZST,X,O,O,O,X,X,O
OIJSTLZ,O,X,X,O,X,X,O
OIJSTZL,O,X,O,O,X,X,O
OIJSLTZ,O,X,X,O,X,X,O
OIJSLZT,O,O,X,O,X,X,O
OIJSZTL,O,X,O,O,X,X,O
OIJSZLT,O,X,O,O,X,X,O
OIJZTLS,X,O,O,O,O,X,O
OIJZTSL,X,O,O,X,X,X,O
OIJZLTS,X,O,O,O,O,X,O
OIJZLST,X,O,O,O,X,X,O
OIJZSTL,X,X,O,X,X,X,O
OIJZSLT,X,O,O,O,X,X,O
OISTLJZ,O,X,X,O,X,O,O
OISTLZJ,O,X,X,X,X,O,O
OISTJLZ,O,X,X,O,X,O,O
OISTJZL,O,X,O,O,X,O,O
OISTZLJ,O,X,O,X,X,O,O
OISTZJL,O,X,O,X,X,O,O
OISLTJZ,O,X,X,O,X,O,O
OISLTZJ,O,X,X,X,X,O,O
OISLJTZ,O,X,X,O,X,X,O
OISLJZT,O,X,X,O,X,O,O
OISLZTJ,X,X,X,O,O,O,O
OISLZJT,O,X,X,O,X,O,O
OISJTLZ,O,X,X,O,X,X,O
OISJTZL,O,X,O,O,X,X,O
OISJLTZ,O,X,X,O,X,X,O
OISJLZT,O,X,X,O,X,O,O
OISJZTL,O,X,O,O,X,O,O
OISJZLT,O,X,O,O,X,O,O
OISZTLJ,O,X,O,O,O,O,O
OISZTJL,O,X,O,O,X,O,O
OISZLTJ,X,X,X,O,O,O,O
OISZLJT,O,X,O,O,X,O,O
OISZJTL,O,X,O,O,X,O,O
OISZJLT,O,X,O,O,X,O,O
OIZTLJS,X,O,O,O,O,O,O
OIZTLSJ,X,O,O,O,O,O,O
OIZTJLS,X,O,O,O,O,O,O
OIZTJSL,X,O,O,O,X,O,O
OIZTSLJ,X,O,O,O,O,O,O
OIZTSJL,X,O,O,O,X,X,O
OIZLTJS,X,O,O,O,O,O,O
OIZLTSJ,X,O,O,O,O,O,X
OIZLJTS,X,O,O,O,O,O,O
OIZLJST,X,O,O,O,X,O,O
OIZLSTJ,X,X,X,O,O,O,X
OIZLSJT,X,X,O,O,X,O,O
OIZJTLS,X,O,O,O,O,X,O
OIZJTSL,X,O,O,X,X,X,O
OIZJLTS,X,O,O,O,O,O,O
OIZJLST,X,O,O,O,X,O,O
OIZJSTL,X,X,O,X,X,X,O
OIZJSLT,X,O,O,O,X,X,O
OIZSTLJ,X,X,O,O,O,O,O
OIZSTJL,X,X,O,O,X,O,O
OIZSLTJ,X,X,X,O,O,O,O
OIZSLJT,X,X,O,O,X,O,O
OIZSJTL,X,X,O,O,X,O,O
OIZSJLT,X,X,O,O,X,O,O
OLTIJSZ,O,X,X,O,X,X,O
OLTIJZS,X,X,O,O,X,O,O
OLTISJZ,O,X,X,X,X,X,O
OLTISZJ,O,X,X,X,X,X,X
OLTIZJS,X,O,O,X,O,O,O
OLTIZSJ,X,O,O,X,O,O,O
OLTJISZ,O,X,X,O,X,X,O
OLTJIZS,X,O,O,O,X,O,O
OLTJSIZ,O,X,X,O,X,X,O
OLTJSZI,O,X,X,O,X,O,X
OLTJZIS,X,O,O,O,X,O,O
OLTJZSI,X,O,O,O,X,O,O
OLTSIJZ,O,X,X,O,X,O,O
OLTSIZJ,O,X,X,X,X,O,X
OLTSJIZ,O,X,X,O,X,O,O
OLTSJZI,O,X,X,O,X,O,X
OLTSZIJ,O,O,X,O,X,O,O
OLTSZJI,O,O,X,O,X,O,O
OLTZIJS,X,O,O,O,O,O,O
OLTZISJ,X,O,O,O,O,O,O
OLTZJIS,X,O,O,O,O,O,O
OLTZJSI,X,O,O,O,O,O,O
OLTZSIJ,X,O,O,O,O,O,O
OLTZSJI,X,O,O,O,O,O,O
OLITJSZ,O,X,X,O,X,X,O
OLITJZS,X,X,O,O,X,O,O
OLITSJZ,O,X,X,X,X,X,O
OLITSZJ,O,X,X,X,X,X,X
OLITZJS,X,O,O,X,O,O,O
OLITZSJ,X,O,O,X,O,O,O
OLIJTSZ,O,X,X,O,X,X,O
OLIJTZS,X,O,O,O,X,X,O
OLIJSTZ,O,X,X,O,X,X,O
OLIJSZT,O,O,X,O,X,X,O
OLIJZTS,X,O,O,O,O,X,O
OLIJZST,X,O,O,O,X,X,O
OLISTJZ,O,X,X,O,X,O,O
OLISTZJ,O,X,X,X,X,O,O
OLISJTZ,O,X,X,O,X,X,O
OLISJZT,O,X,X,O,X,O,O
OLISZTJ,X,X,X,O,O,O,O
OLISZJT,O,X,X,O,X,O,O
OLIZTJS,X,O,O,O,O,O,O
OLIZTSJ,X,O,O,O,O,O,X
OLIZJTS,X,O,O,O,O,O,O
OLIZJST,X,O,O,O,X,O,O
OLIZSTJ,X,X,X,O,O,O,X
OLIZSJT,X,X,O,O,X,O,O
OLJTISZ,O,X,X,O,X,X,O
OLJTIZS,X,O,O,O,X,O,O
OLJTSIZ,O,X,X,O,X,X,O
OLJTSZI,O,X,X,O,X,O,X
OLJTZIS,X,O,O,O,X,O,O
OLJTZSI,X,O,O,O,X,O,X
OLJITSZ,O,X,X,O,X,X,O
OLJITZS,X,O,O,O,X,X,O
OLJISTZ,O,X,X,O,X,X,O
OLJISZT,O,O,X,O,X,X,O
OLJIZTS,X,O,O,O,O,X,O
OLJIZST,X,O,O,O,X,X,O
OLJSTIZ,O,X,X,O,X,O,O
OLJSTZI,O,X,X,O,X,O,O
OLJSITZ,O,X,X,O,X,X,O
OLJSIZT,O,O,X,O,X,O,O
OLJSZTI,X,O,X,O,X,O,O
OLJSZIT,O,O,X,O,X,O,O
OLJZTIS,X,O,O,O,O,O,O
OLJZTSI,X,O,O,O,O,O,X
OLJZITS,X,O,O,O,O,O,O
OLJZIST,X,O,O,O,X,O,O
OLJZSTI,X,O,X,O,X,O,X
OLJZSIT,X,O,O,O,X,O,O
OLSTIJZ,O,X,X,O,X,O,O
OLSTIZJ,O,X,X,X,X,O,O
OLSTJIZ,O,X,X,O,X,O,O
OLSTJZI,O,X,X,O,X,O,O
OLSTZIJ,O,O,X,O,X,O,O
OLSTZJI,O,O,X,O,X,O,O
OLSITJZ,O,X,X,O,X,O,O
OLSITZJ,O,X,X,X,X,O,O
OLSIJTZ,O,X,X,O,X,X,O
OLSIJZT,O,X,X,O,X,O,O
OLSIZTJ,X,X,X,O,O,O,O
OLSIZJT,O,X,X,O,X,O,O
OLSJTIZ,O,X,X,O,X,O,O
OLSJTZI,O,X,X,O,X,O,O
OLSJITZ,O,X,X,O,X,X,O
OLSJIZT,O,O,X,O,X,O,O
OLSJZTI,X,O,X,O,X,O,O
OLSJZIT,O,O,X,O,X,O,O
OLSZTIJ,X,O,X,O,O,O,O
OLSZTJI,X,O,X,O,O,O,O
OLSZITJ,X,X,X,O,O,O,O
OLSZIJT,O,X,X,O,X,O,O
OLSZJTI,X,O,X,O,X,O,O
OLSZJIT,O,O,X,O,X,O,O
OLZTIJS,X,O,O,O,O,O,O
OLZTISJ,X,O,O,O,O,O,X
OLZTJIS,X,O,O,O,O,O,O
OLZTJSI,X,O,O,O,O,O,X
OLZTSIJ,X,O,O,O,O,O,X
OLZTSJI,X,O,O,O,O,O,X
OLZITJS,X,O,O,O,O,O,O
OLZITSJ,X,O,O,O,O,O,X
OLZIJTS,X,O,O,O,O,O,O
OLZIJST,X,O,O,O,X,O,O
OLZISTJ,X,X,X,O,O,O,X
OLZISJT,X,X,O,O,X,O,O
OLZJTIS,X,O,O,O,O,O,O
OLZJTSI,X,O,O,O,O,O,X
OLZJITS,X,O,O,O,O,O,O
OLZJIST,X,O,O,O,X,O,O
OLZJSTI,X,O,X,O,X,O,X
OLZJSIT,X,O,O,O,X,O,O
OLZSTIJ,X,O,O,O,O,O,X
OLZSTJI,X,O,O,O,O,O,X
OLZSITJ,X,X,X,O,O,O,X
OLZSIJT,X,X,O,O,X,O,O
OLZSJTI,X,O,X,O,X,O,X
OLZSJIT,X,O,O,O,X,O,O
OJTILSZ,O,X,X,O,X,X,O
OJTILZS,X,O,O,O,X,O,O
OJTISLZ,O,X,X,O,X,X,O
OJTISZL,O,X,O,X,X,X,O
OJTIZLS,X,X,O,O,X,O,O
OJTIZSL,X,X,O,O,X,O,O
OJTLISZ,O,X,X,O,X,X,O
OJTLIZS,X,O,O,O,X,O,O
OJTLSIZ,O,X,X,O,X,X,O
OJTLSZI,O,X,X,O,X,O,X
OJTLZIS,X,O,O,O,X,O,O
OJTLZSI,X,O,O,O,X,O,O
OJTSILZ,O,X,X,O,X,X,O
OJTSIZL,O,X,O,O,X,X,O
OJTSLIZ,O,X,X,O,X,X,O
OJTSLZI,O,X,X,O,X,O,O
OJTSZIL,O,X,O,O,X,O,O
OJTSZLI,O,X,O,O,X,O,O
OJTZILS,X,O,O,O,X,O,O
OJTZISL,X,O,O,O,X,O,O
OJTZLIS,X,O,O,O,X,O,O
OJTZLSI,X,O,O,O,X,O,O
OJTZSIL,X,O,O,O,X,O,O
OJTZSLI,X,O,O,O,X,O,O
OJITLSZ,O,X,X,O,X,X,O
OJITLZS,X,O,O,O,X,X,O
OJITSLZ,O,X,X,O,X,X,O
OJITSZL,O,X,O,X,X,X,O
OJITZLS,X,X,O,O,X,X,O
OJITZSL,X,X,O,O,X,X,O
OJILTSZ,O,X,X,O,X,X,O
OJILTZS,X,O,O,O,X,X,O
OJILSTZ,O,X,X,O,X,X,O
OJILSZT,O,O,X,O,X,X,O
OJILZTS,X,O,O,O,O,X,O
OJILZST,X,O,O,O,X,X,O
OJISTLZ,O,X,X,O,X,X,O
OJISTZL,O,X,O,O,X,X,O
OJISLTZ,O,X,X,O,X,X,O
OJISLZT,O,O,X,O,X,X,O
OJISZTL,O,X,O,O,X,X,O
OJISZLT,O,X,O,O,X,X,O
OJIZTLS,X,O,O,O,O,X,O
OJIZTSL,X,O,O,X,X,X,O
OJIZLTS,X,O,O,O,O,X,O
OJIZLST,X,O,O,O,X,X,O
OJIZSTL,X,X,O,X,X,X,O
OJIZSLT,X,O,O,O,X,X,O
OJLTISZ,O,X,X,O,X,X,O
OJLTIZS,X,O,O,O,X,O,O
OJLTSIZ,O,X,X,O,X,X,O
OJLTSZI,O,X,X,O,X,O,X
OJLTZIS,X,O,O,O,X,O,O
OJLTZSI,X,O,O,O,X,O,X
OJLITSZ,O,X,X,O,X,X,O
OJLITZS,X,O,O,O,X,X,O
OJLISTZ,O,X,X,O,X,X,O
OJLISZT,O,O,X,O,X,X,O
OJLIZTS,X,O,O,O,O,X,O
OJLIZST,X,O,O,O,X,X,O
OJLSTIZ,O,X,X,O,X,O,O
OJLSTZI,O,X,X,O,X,O,O
OJLSITZ,O,X,X,O,X,X,O
OJLSIZT,O,O,X,O,X,O,O
OJLSZTI,X,O,X,O,X,O,O
OJLSZIT,O,O,X,O,X,O,O
OJLZTIS,X,O,O,O,O,O,O
OJLZTSI,X,O,O,O,O,O,X
OJLZITS,X,O,O,O,O,O,O
OJLZIST,X,O,O,O,X,O,O
OJLZSTI,X,O,X,O,X,O,X
OJLZSIT,X,O,O,O,X,O,O
OJSTILZ,O,X,X,O,X,O,O
OJSTIZL,O,X,O,O,X,O,O
OJSTLIZ,O,X,X,O,X,O,O
OJSTLZI,O,X,X,O,X,O,O
OJSTZIL,O,X,O,O,X,O,O
OJSTZLI,O,X,O,O,X,O,O
OJSITLZ,O,X,X,O,X,X,O
OJSITZL,O,X,O,O,X,X,O
OJSILTZ,O,X,X,O,X,X,O
OJSILZT,O,O,X,O,X,O,O
OJSIZTL,O,X,O,O,X,O,O
OJSIZLT,O,X,O,O,X,O,O
OJSLTIZ,O,X,X,O,X,O,O
OJSLTZI,O,X,X,O,X,O,O
OJSLITZ,O,X,X,O,X,X,O
OJSLIZT,O,O,X,O,X,O,O
OJSLZTI,X,O,X,O,X,O,O
OJSLZIT,O,O,X,O,X,O,O
OJSZTIL,O,O,O,O,X,O,O
OJSZTLI,O,O,O,O,X,O,O
OJSZITL,O,X,O,O,X,O,O
OJSZILT,O,O,O,O,X,O,O
OJSZLTI,X,O,X,O,X,O,O
OJSZLIT,O,O,O,O,X,O,O
OJZTILS,X,O,O,O,O,O,O
OJZTISL,X,O,O,O,X,O,O
OJZTLIS,X,O,O,O,O,O,O
OJZTLSI,X,O,O,O,O,O,O
OJZTSIL,X,O,O,O,X,O,O
OJZTSLI,X,O,O,O,X,O,O
OJZITLS,X,O,O,O,O,X,O
OJZITSL,X,O,O,X,X,X,O
OJZILTS,X,O,O,O,O,O,O
OJZILST,X,O,O,O,X,O,O
OJZISTL,X,X,O,X,X,X,O
OJZISLT,X,O,O,O,X,X,O
OJZLTIS,X,O,O,O,O,O,O
OJZLTSI,X,O,O,O,O,O,X
OJZLITS,X,O,O,O,O,O,O
OJZLIST,X,O,O,O,X,O,O
OJZLSTI,X,O,X,O,X,O,X
OJZLSIT,X,O,O,O,X,O,O
OJZSTIL,X,O,O,O,X,O,O
OJZSTLI,X,O,O,O,X,O,O
OJZSITL,X,X,O,O,X,O,O
OJZSILT,X,O,O,O,X,O,O
OJZSLTI,X,O,X,O,X,O,O
OJZSLIT,X,O,O,O,X,O,O
OSTILJZ,O,X,X,O,X,O,O
OSTILZJ,O,X,X,X,X,O,O
OSTIJLZ,O,X,X,O,X,O,O
OSTIJZL,O,X,O,O,X,O,O
OSTIZLJ,O,X,O,X,X,O,O
OSTIZJL,O,X,O,X,X,O,O
OSTLIJZ,O,X,X,O,X,O,O
OSTLIZJ,O,X,X,X,X,O,O
OSTLJIZ,O,X,X,O,X,O,O
OSTLJZI,O,X,X,O,X,O,O
OSTLZIJ,O,O,X,O,X,O,O
OSTLZJI,O,O,X,O,X,O,O
OSTJILZ,O,X,X,O,X,O,O
OSTJIZL,O,X,O,O,X,O,O
OSTJLIZ,O,X,X,O,X,O,O
OSTJLZI,O,X,X,O,X,O,O
OSTJZIL,O,X,O,O,X,O,O
OSTJZLI,O,X,O,O,X,O,O
OSTZILJ,O,O,O,O,X,O,O
OSTZIJL,O,O,O,O,X,O,O
OSTZLIJ,O,O,O,O,X,O,O
OSTZLJI,O,O,O,O,X,O,O
OSTZJIL,O,O,O,O,X,O,O
OSTZJLI,O,O,O,O,X,O,O
OSITLJZ,O,X,X,O,X,O,O
OSITLZJ,O,X,X,X,X,O,O
OSITJLZ,O,X,X,O,X,O,O
OSITJZL,O,X,O,O,X,O,O
OSITZLJ,O,X,O,X,X,O,O
OSITZJL,O,X,O,X,X,O,O
OSILTJZ,O,X,X,O,X,O,O
OSILTZJ,O,X,X,X,X,O,O
OSILJTZ,O,X,X,O,X,X,O
OSILJZT,O,X,X,O,X,O,O
OSILZTJ,X,X,X,O,O,O,O
OSILZJT,O,X,X,O,X,O,O
OSIJTLZ,O,X,X,O,X,X,O
OSIJTZL,O,X,O,O,X,X,O
OSIJLTZ,O,X,X,O,X,X,O
OSIJLZT,O,X,X,O,X,O,O
OSIJZTL,O,X,O,O,X,O,O
OSIJZLT,O,X,O,O,X,O,O
OSIZTLJ,O,X,O,O,O,O,O
OSIZTJL,O,X,O,O,X,O,O
OSIZLTJ,X,X,X,O,O,O,O
OSIZLJT,O,X,O,O,X,O,O
OSIZJTL,O,X,O,O,X,O,O
OSIZJLT,O,X,O,O,X,O,O
OSLTIJZ,O,X,X,O,X,O,O
OSLTIZJ,O,X,X,X,X,O,O
OSLTJIZ,O,X,X,O,X,O,O
OSLTJZI,O,X,X,O,X,O,O
OSLTZIJ,O,O,X,O,X,O,O
OSLTZJI,O,O,X,O,X,O,O
OSLITJZ,O,X,X,O,X,O,O
OSLITZJ,O,X,X,X,X,O,O
OSLIJTZ,O,X,X,O,X,X,O
OSLIJZT,O,X,X,O,X,O,O
OSLIZTJ,X,X,X,O,O,O,O
OSLIZJT,O,X,X,O,X,O,O
OSLJTIZ,O,X,X,O,X,O,O
OSLJTZI,O,X,X,O,X,O,O
OSLJITZ,O,X,X,O,X,X,O
OSLJIZT,O,O,X,O,X,O,O
OSLJZTI,X,O,X,O,X,O,O
OSLJZIT,O,O,X,O,X,O,O
OSLZTIJ,X,O,X,O,O,O,O
OSLZTJI,X,O,X,O,O,O,O
OSLZITJ,X,X,X,O,O,O,O
OSLZIJT,O,X,X,O,X,O,O
OSLZJTI,X,O,X,O,X,O,O
OSLZJIT,O,O,X,O,X,O,O
OSJTILZ,O,X,X,O,X,O,O
OSJTIZL,O,X,O,O,X,O,O
OSJTLIZ,O,X,X,O,X,O,O
OSJTLZI,O,X,X,O,X,O,O
OSJTZIL,O,X,O,O,X,O,O
OSJTZLI,O,X,O,O,X,O,O
OSJITLZ,O,X,X,O,X,X,O
OSJITZL,O,X,O,O,X,X,O
OSJILTZ,O,X,X,O,X,X,O
OSJILZT,O,O,X,O,X,O,O
OSJIZTL,O,X,O,O,X,O,O
OSJIZLT,O,X,O,O,X,O,O
OSJLTIZ,O,X,X,O,X,O,O
OSJLTZI,O,X,X,O,X,O,O
OSJLITZ,O,X,X,O,X,X,O
OSJLIZT,O,O,X,O,X,O,O
OSJLZTI,X,O,X,O,X,O,O
OSJLZIT,O,O,X,O,X,O,O
OSJZTIL,O,O,O,O,X,O,O
OSJZTLI,O,O,O,O,X,O,O
OSJZITL,O,X,O,O,X,O,O
OSJZILT,O,O,O,O,X,O,O
OSJZLTI,X,O,X,O,X,O,O
OSJZLIT,O,O,O,O,X,O,O
OSZTILJ,O,O,O,O,O,O,O
OSZTIJL,O,O,O,O,X,O,O
OSZTLIJ,O,O,O,O,O,O,O
OSZTLJI,O,O,O,O,O,O,O
OSZTJIL,O,O,O,O,X,O,O
OSZTJLI,O,O,O,O,X,O,O
OSZITLJ,O,X,O,O,O,O,O
OSZITJL,O,X,O,O,X,O,O
OSZILTJ,X,X,X,O,O,O,O
OSZILJT,O,X,O,O,X,O,O
OSZIJTL,O,X,O,O,X,O,O
OSZIJLT,O,X,O,O,X,O,O
OSZLTIJ,X,O,O,O,O,O,O
OSZLTJI,X,O,O,O,O,O,O
OSZLITJ,X,X,X,O,O,O,O
OSZLIJT,O,X,O,O,X,O,O
OSZLJTI,X,O,X,O,X,O,O
OSZLJIT,O,O,O,O,X,O,O
OSZJTIL,O,O,O,O,X,O,O
OSZJTLI,O,O,O,O,X,O,O
OSZJITL,O,X,O,O,X,O,O
OSZJILT,O,O,O,O,X,O,O
OSZJLTI,X,O,X,O,X,O,O
OSZJLIT,O,O,O,O,X,O,O
OZTILJS,X,O,O,O,O,O,O
OZTILSJ,X,O,O,O,O,O,O
OZTIJLS,X,O,O,O,O,O,O
OZTIJSL,X,O,O,O,X,O,O
OZTISLJ,X,O,O,O,O,O,O
OZTISJL,X,O,O,O,X,X,O
OZTLIJS,X,O,O,O,O,O,O
OZTLISJ,X,O,O,O,O,O,O
OZTLJIS,X,O,O,O,O,O,O
OZTLJSI,X,O,O,O,O,O,O
